fetch_time,d_time,flight_number,price,craft_type
2020-09-22 10:41:40,2020-10-20 13:30:00,CZ6921,870,空客321
2020-09-22 10:41:40,2020-10-20 14:55:00,CZ6902,870,波音787
2020-09-22 10:41:40,2020-10-20 16:00:00,CA1291,700,波音737
2020-09-22 10:41:40,2020-10-20 19:30:00,CZ6910,750,波音787
2020-09-22 10:41:40,2020-10-20 20:00:00,CA1295,700,波音737
2020-09-22 10:41:40,2020-10-20 22:00:00,CZ6912,750,波音738
2020-09-22 10:42:11,2020-10-21 13:30:00,CZ6921,870,空客320
2020-09-22 10:42:11,2020-10-21 14:55:00,CZ6902,870,波音787
2020-09-22 10:42:11,2020-10-21 19:30:00,CZ6910,750,波音787
2020-09-22 10:42:11,2020-10-21 09:00:00,CZ6904,870,波音787
2020-09-22 10:42:11,2020-10-21 22:00:00,CZ6912,750,波音738
2020-09-22 10:42:11,2020-10-21 12:05:00,CZ6908,870,空客320
2020-09-22 10:42:11,2020-10-21 07:40:00,CZ6931,870,空客320
2020-09-22 10:42:11,2020-10-21 13:00:00,CZ6906,870,波音738
2020-09-22 10:42:11,2020-10-21 16:00:00,CA1291,700,波音737
2020-09-22 10:42:11,2020-10-21 09:10:00,CA1901,700,空客320
2020-09-22 10:42:11,2020-10-21 20:00:00,CA1295,700,波音737
2020-09-22 10:42:11,2020-10-21 11:20:00,CA1253,700,波音737
2020-09-22 10:42:11,2020-10-21 07:15:00,CA1293,700,波音737
2020-09-22 10:42:11,2020-10-21 07:50:00,CA1275,700,波音737
2020-09-22 10:42:43,2020-10-22 16:00:00,CA1291,700,波音737
2020-09-22 10:42:43,2020-10-22 08:05:00,CA1477,700,波音737
2020-09-22 10:42:43,2020-10-22 20:00:00,CA1295,700,波音737
2020-09-22 10:42:43,2020-10-22 09:10:00,CA1901,700,空客320
2020-09-22 10:42:43,2020-10-22 11:20:00,CA1253,700,波音737
2020-09-22 10:42:43,2020-10-22 07:15:00,CA1293,700,波音737
2020-09-22 10:42:43,2020-10-22 13:30:00,CZ6921,870,空客320
2020-09-22 10:42:43,2020-10-22 14:55:00,CZ6902,870,波音787
2020-09-22 10:42:43,2020-10-22 19:30:00,CZ6910,750,波音787
2020-09-22 10:42:43,2020-10-22 09:00:00,CZ6904,870,波音787
2020-09-22 10:42:43,2020-10-22 22:00:00,CZ6912,750,波音738
2020-09-22 10:42:43,2020-10-22 07:40:00,CZ6931,870,空客320
2020-09-22 10:42:43,2020-10-22 12:05:00,CZ6908,870,空客320
2020-09-22 10:42:43,2020-10-22 13:00:00,CZ6906,870,波音738
2020-09-22 10:43:14,2020-10-23 16:00:00,CA1291,700,波音737
2020-09-22 10:43:14,2020-10-23 08:05:00,CA1477,700,波音737
2020-09-22 10:43:14,2020-10-23 20:00:00,CA1295,700,波音737
2020-09-22 10:43:14,2020-10-23 09:10:00,CA1901,700,空客320
2020-09-22 10:43:14,2020-10-23 11:20:00,CA1253,700,波音737
2020-09-22 10:43:14,2020-10-23 07:50:00,CA1275,700,波音737
2020-09-22 10:43:14,2020-10-23 13:30:00,CZ6921,870,空客321
2020-09-22 10:43:14,2020-10-23 14:55:00,CZ6902,870,波音787
2020-09-22 10:43:14,2020-10-23 19:30:00,CZ6910,750,波音787
2020-09-22 10:43:14,2020-10-23 09:00:00,CZ6904,870,波音787
2020-09-22 10:43:14,2020-10-23 22:00:00,CZ6912,750,波音738
2020-09-22 10:43:14,2020-10-23 12:05:00,CZ6908,870,空客320
2020-09-22 10:43:14,2020-10-23 07:40:00,CZ6931,870,空客320
2020-09-22 10:43:14,2020-10-23 13:00:00,CZ6906,870,波音738
2020-09-22 10:43:46,2020-10-24 13:30:00,CZ6921,870,空客320
2020-09-22 10:43:46,2020-10-24 14:55:00,CZ6902,870,波音787
2020-09-22 10:43:46,2020-10-24 19:30:00,CZ6910,750,波音787
2020-09-22 10:43:46,2020-10-24 09:00:00,CZ6904,870,波音787
2020-09-22 10:43:46,2020-10-24 22:00:00,CZ6912,750,波音738
2020-09-22 10:43:46,2020-10-24 12:05:00,CZ6908,870,空客320
2020-09-22 10:43:46,2020-10-24 07:40:00,CZ6931,870,空客320
2020-09-22 10:43:46,2020-10-24 13:00:00,CZ6906,870,波音738
2020-09-22 10:43:46,2020-10-24 16:00:00,CA1291,700,波音737
2020-09-22 10:43:46,2020-10-24 08:05:00,CA1477,700,波音737
2020-09-22 10:43:46,2020-10-24 20:00:00,CA1295,700,波音737
2020-09-22 10:43:46,2020-10-24 09:10:00,CA1901,700,空客320
2020-09-22 10:43:46,2020-10-24 11:20:00,CA1253,700,波音737
2020-09-22 10:43:46,2020-10-24 07:15:00,CA1293,700,波音737
2020-09-22 10:44:17,2020-10-25 19:50:00,CA1295,700,波音737
2020-09-22 10:44:17,2020-10-25 07:15:00,CA1275,700,波音737
2020-09-22 10:44:17,2020-10-25 08:05:00,CA1293,700,波音737
2020-09-22 10:44:17,2020-10-25 09:15:00,CA1901,700,空客320
2020-09-22 10:44:17,2020-10-25 10:55:00,CA1253,700,波音737
2020-09-22 10:44:17,2020-10-25 14:40:00,CA1291,700,波音738
2020-09-22 10:44:17,2020-10-25 19:35:00,CZ6910,1040,波音787
2020-09-22 10:44:17,2020-10-25 07:40:00,CZ6931,900,空客321
2020-09-22 10:44:17,2020-10-25 09:05:00,CZ6904,1040,波音787
2020-09-22 10:44:17,2020-10-25 15:05:00,CZ6902,1040,空客321
2020-09-22 10:44:17,2020-10-25 18:30:00,CZ6906,1040,波音738
2020-09-22 10:44:49,2020-10-26 07:15:00,CA1275,700,波音737
2020-09-22 10:44:49,2020-10-26 07:35:00,CZ6931,870,空客321
2020-09-22 10:44:49,2020-10-26 07:55:00,CA1477,700,波音737
2020-09-22 10:44:49,2020-10-26 09:05:00,CZ6904,870,波音787
2020-09-22 10:44:49,2020-10-26 09:15:00,CA1901,700,空客320
2020-09-22 10:44:49,2020-10-26 11:05:00,CA1253,700,波音737
2020-09-22 10:44:49,2020-10-26 14:40:00,CA1291,700,波音738
2020-09-22 10:44:49,2020-10-26 15:05:00,CZ6902,1040,空客321
2020-09-22 10:44:49,2020-10-26 18:30:00,CZ6906,1040,波音738
2020-09-22 10:44:49,2020-10-26 19:35:00,CZ6910,1040,波音787
2020-09-22 10:44:49,2020-10-26 19:50:00,CA1295,700,波音737
2020-09-22 10:45:20,2020-10-27 07:15:00,CA1293,700,波音737
2020-09-22 10:45:20,2020-10-27 07:35:00,CZ6931,1040,空客321
2020-09-22 10:45:20,2020-10-27 08:05:00,CA1477,700,波音737
2020-09-22 10:45:20,2020-10-27 09:05:00,CZ6904,1040,波音787
2020-09-22 10:45:20,2020-10-27 09:15:00,CA1901,700,空客320
2020-09-22 10:45:20,2020-10-27 14:40:00,CA1291,700,波音738
2020-09-22 10:45:20,2020-10-27 15:05:00,CZ6902,1040,空客321
2020-09-22 10:45:20,2020-10-27 18:30:00,CZ6906,1040,波音738
2020-09-22 10:45:20,2020-10-27 19:35:00,CZ6910,1040,波音787
2020-09-22 10:45:20,2020-10-27 19:50:00,CA1295,700,波音737
2020-09-22 10:45:51,2020-10-28 19:35:00,CZ6910,1040,波音787
2020-09-22 10:45:51,2020-10-28 07:35:00,CZ6931,1040,空客321
2020-09-22 10:45:51,2020-10-28 09:05:00,CZ6904,1040,波音787
2020-09-22 10:45:51,2020-10-28 15:05:00,CZ6902,1040,空客321
2020-09-22 10:45:51,2020-10-28 18:30:00,CZ6906,1040,波音738
2020-09-22 10:45:51,2020-10-28 19:50:00,CA1295,700,波音737
2020-09-22 10:45:51,2020-10-28 07:15:00,CA1275,700,波音737
2020-09-22 10:45:51,2020-10-28 08:05:00,CA1293,700,波音737
2020-09-22 10:45:51,2020-10-28 09:15:00,CA1901,700,空客320
2020-09-22 10:45:51,2020-10-28 11:05:00,CA1253,700,波音737
2020-09-22 10:45:51,2020-10-28 14:40:00,CA1291,700,波音738
2020-09-22 10:46:23,2020-10-29 19:50:00,CA1295,700,波音737
2020-09-22 10:46:23,2020-10-29 07:15:00,CA1293,700,波音737
2020-09-22 10:46:23,2020-10-29 07:55:00,CA1477,700,波音737
2020-09-22 10:46:23,2020-10-29 09:15:00,CA1901,700,空客320
2020-09-22 10:46:23,2020-10-29 14:40:00,CA1291,700,波音738
2020-09-22 10:46:23,2020-10-29 07:35:00,CZ6931,1040,空客321
2020-09-22 10:46:23,2020-10-29 09:05:00,CZ6904,870,波音787
2020-09-22 10:46:23,2020-10-29 15:05:00,CZ6902,1040,空客321
2020-09-22 10:46:23,2020-10-29 18:30:00,CZ6906,1040,波音738
2020-09-22 10:46:23,2020-10-29 19:35:00,CZ6910,1040,波音787
2020-09-22 10:46:54,2020-10-30 07:15:00,CA1275,2140,波音737
2020-09-22 10:46:54,2020-10-30 07:35:00,CZ6931,1040,空客321
2020-09-22 10:46:54,2020-10-30 07:55:00,CA1477,700,波音737
2020-09-22 10:46:54,2020-10-30 09:05:00,CZ6904,1040,波音787
2020-09-22 10:46:54,2020-10-30 09:15:00,CA1901,700,空客320
2020-09-22 10:46:54,2020-10-30 11:05:00,CA1253,700,波音737
2020-09-22 10:46:54,2020-10-30 14:40:00,CA1291,700,波音738
2020-09-22 10:46:54,2020-10-30 15:05:00,CZ6902,1040,空客321
2020-09-22 10:46:54,2020-10-30 18:30:00,CZ6906,1040,波音738
2020-09-22 10:46:54,2020-10-30 19:35:00,CZ6910,1040,波音787
2020-09-22 10:46:54,2020-10-30 19:50:00,CA1295,700,波音737
2020-09-22 10:47:25,2020-10-31 07:15:00,CA1293,700,波音737
2020-09-22 10:47:25,2020-10-31 07:35:00,CZ6931,1040,空客321
2020-09-22 10:47:25,2020-10-31 08:05:00,CA1477,700,波音737
2020-09-22 10:47:25,2020-10-31 09:05:00,CZ6904,1040,波音787
2020-09-22 10:47:25,2020-10-31 09:15:00,CA1901,700,空客320
2020-09-22 10:47:25,2020-10-31 14:40:00,CA1291,700,波音738
2020-09-22 10:47:25,2020-10-31 15:05:00,CZ6902,1040,空客321
2020-09-22 10:47:25,2020-10-31 18:30:00,CZ6906,1040,波音738
2020-09-22 10:47:25,2020-10-31 19:35:00,CZ6910,1040,波音787
2020-09-22 10:47:25,2020-10-31 19:50:00,CA1295,700,波音737
2020-09-22 11:22:24,2020-09-23 16:00:00,CA1291,2260,波音738
2020-09-22 11:22:24,2020-09-23 09:10:00,CA1901,2000,空客320
2020-09-22 11:22:24,2020-09-23 11:20:00,CA1253,2260,波音738
2020-09-22 11:22:24,2020-09-23 07:15:00,CA1293,1690,波音737
2020-09-22 11:22:24,2020-09-23 07:50:00,CA1275,1690,波音737
2020-09-22 11:22:24,2020-09-23 13:30:00,CZ6921,2260,空客320
2020-09-22 11:22:24,2020-09-23 14:55:00,CZ6902,2260,波音787
2020-09-22 11:22:24,2020-09-23 19:30:00,CZ6910,2000,波音787
2020-09-22 11:22:24,2020-09-23 22:00:00,CZ6912,1690,波音738
2020-09-22 11:22:24,2020-09-23 12:05:00,CZ6908,2260,空客321
2020-09-22 11:22:24,2020-09-23 13:00:00,CZ6906,2260,波音738
2020-09-22 11:22:24,2020-09-23 07:40:00,CZ6931,1690,空客321
2020-09-22 11:22:24,2020-09-23 09:00:00,CZ6904,2000,波音787
2020-09-22 11:22:56,2020-09-24 16:00:00,CA1291,2260,波音737
2020-09-22 11:22:56,2020-09-24 09:10:00,CA1901,2000,空客320
2020-09-22 11:22:56,2020-09-24 11:20:00,CA1253,2260,波音738
2020-09-22 11:22:56,2020-09-24 07:15:00,CA1293,1690,波音737
2020-09-22 11:22:56,2020-09-24 08:05:00,CA1477,1690,波音738
2020-09-22 11:22:56,2020-09-24 13:30:00,CZ6921,2260,空客320
2020-09-22 11:22:56,2020-09-24 14:55:00,CZ6902,2260,波音787
2020-09-22 11:22:56,2020-09-24 19:30:00,CZ6910,2000,波音787
2020-09-22 11:22:56,2020-09-24 22:00:00,CZ6912,1690,波音738
2020-09-22 11:22:56,2020-09-24 12:05:00,CZ6908,2260,空客321
2020-09-22 11:22:56,2020-09-24 13:00:00,CZ6906,2260,波音738
2020-09-22 11:22:56,2020-09-24 07:40:00,CZ6931,1690,空客321
2020-09-22 11:22:56,2020-09-24 09:00:00,CZ6904,2000,波音787
2020-09-22 11:23:28,2020-09-25 14:55:00,CZ6902,2260,波音787
2020-09-22 11:23:28,2020-09-25 19:30:00,CZ6910,2000,波音787
2020-09-22 11:23:28,2020-09-25 22:00:00,CZ6912,1690,波音738
2020-09-22 11:23:28,2020-09-25 12:05:00,CZ6908,2260,空客321
2020-09-22 11:23:28,2020-09-25 13:00:00,CZ6906,2260,波音738
2020-09-22 11:23:28,2020-09-25 07:40:00,CZ6931,1690,空客320
2020-09-22 11:23:28,2020-09-25 09:00:00,CZ6904,2000,波音787
2020-09-22 11:23:28,2020-09-25 13:30:00,CZ6921,2260,空客321
2020-09-22 11:23:28,2020-09-25 16:00:00,CA1291,2260,波音738
2020-09-22 11:23:28,2020-09-25 09:10:00,CA1901,2000,空客320
2020-09-22 11:23:28,2020-09-25 11:20:00,CA1253,2260,波音737
2020-09-22 11:23:28,2020-09-25 07:50:00,CA1275,1690,波音737
2020-09-22 11:23:28,2020-09-25 08:05:00,CA1477,1690,波音738
2020-09-22 15:54:08,2020-09-22 20:00:00,CA1295,2000,波音737
2020-09-22 15:54:08,2020-09-22 19:30:00,CZ6910,2000,波音787
2020-09-22 15:54:08,2020-09-22 22:00:00,CZ6912,2230,波音738
2020-09-22 15:54:30,2020-09-23 07:15:00,CA1293,1690,波音737
2020-09-22 15:54:30,2020-09-23 07:40:00,CZ6931,1690,空客321
2020-09-22 15:54:30,2020-09-23 07:50:00,CA1275,1690,波音737
2020-09-22 15:54:30,2020-09-23 09:00:00,CZ6904,2000,波音787
2020-09-22 15:54:30,2020-09-23 09:10:00,CA1901,2000,空客320
2020-09-22 15:54:30,2020-09-23 11:20:00,CA1253,2260,波音738
2020-09-22 15:54:30,2020-09-23 12:05:00,CZ6908,2260,空客321
2020-09-22 15:54:30,2020-09-23 13:00:00,CZ6906,2260,波音738
2020-09-22 15:54:30,2020-09-23 13:30:00,CZ6921,2260,空客320
2020-09-22 15:54:30,2020-09-23 14:55:00,CZ6902,2260,波音787
2020-09-22 15:54:30,2020-09-23 16:00:00,CA1291,2260,波音738
2020-09-22 15:54:30,2020-09-23 19:30:00,CZ6910,2000,波音787
2020-09-22 15:54:30,2020-09-23 22:00:00,CZ6912,1690,波音738
2020-09-22 15:54:51,2020-09-24 07:15:00,CA1293,1690,波音737
2020-09-22 15:54:51,2020-09-24 07:40:00,CZ6931,1690,空客321
2020-09-22 15:54:51,2020-09-24 08:05:00,CA1477,1690,波音738
2020-09-22 15:54:51,2020-09-24 09:00:00,CZ6904,2000,波音787
2020-09-22 15:54:51,2020-09-24 09:10:00,CA1901,2000,空客320
2020-09-22 15:54:51,2020-09-24 11:20:00,CA1253,2260,波音738
2020-09-22 15:54:51,2020-09-24 12:05:00,CZ6908,2260,空客321
2020-09-22 15:54:51,2020-09-24 13:00:00,CZ6906,2260,波音738
2020-09-22 15:54:51,2020-09-24 13:30:00,CZ6921,2260,空客320
2020-09-22 15:54:51,2020-09-24 14:55:00,CZ6902,2260,波音787
2020-09-22 15:54:51,2020-09-24 16:00:00,CA1291,2260,波音737
2020-09-22 15:54:51,2020-09-24 19:30:00,CZ6910,2000,波音787
2020-09-22 15:54:51,2020-09-24 22:00:00,CZ6912,1690,波音738
2020-09-22 15:55:13,2020-09-25 14:55:00,CZ6902,2260,波音787
2020-09-22 15:55:13,2020-09-25 19:30:00,CZ6910,2000,波音787
2020-09-22 15:55:13,2020-09-25 22:00:00,CZ6912,1690,波音738
2020-09-22 15:55:13,2020-09-25 12:05:00,CZ6908,2260,空客321
2020-09-22 15:55:13,2020-09-25 13:00:00,CZ6906,2260,波音738
2020-09-22 15:55:13,2020-09-25 07:40:00,CZ6931,1690,空客320
2020-09-22 15:55:13,2020-09-25 09:00:00,CZ6904,2000,波音787
2020-09-22 15:55:13,2020-09-25 13:30:00,CZ6921,2260,空客321
2020-09-22 15:55:13,2020-09-25 16:00:00,CA1291,2260,波音738
2020-09-22 15:55:13,2020-09-25 09:10:00,CA1901,2000,空客320
2020-09-22 15:55:13,2020-09-25 11:20:00,CA1253,2260,波音737
2020-09-22 15:55:13,2020-09-25 07:50:00,CA1275,1690,波音737
2020-09-22 15:55:13,2020-09-25 08:05:00,CA1477,1690,波音738
2020-09-22 15:55:34,2020-09-26 16:00:00,CA1291,2260,波音737
2020-09-22 15:55:34,2020-09-26 20:00:00,CA1295,2000,波音737
2020-09-22 15:55:34,2020-09-26 09:10:00,CA1901,2000,空客320
2020-09-22 15:55:34,2020-09-26 11:20:00,CA1253,2260,波音737
2020-09-22 15:55:34,2020-09-26 07:15:00,CA1293,1690,波音737
2020-09-22 15:55:34,2020-09-26 08:05:00,CA1477,1690,波音737
2020-09-22 15:55:34,2020-09-26 14:55:00,CZ6902,2260,波音787
2020-09-22 15:55:34,2020-09-26 19:30:00,CZ6910,2000,波音787
2020-09-22 15:55:34,2020-09-26 22:00:00,CZ6912,1690,波音738
2020-09-22 15:55:34,2020-09-26 12:05:00,CZ6908,2260,空客321
2020-09-22 15:55:34,2020-09-26 13:00:00,CZ6906,2260,波音738
2020-09-22 15:55:34,2020-09-26 07:40:00,CZ6931,1690,空客321
2020-09-22 15:55:34,2020-09-26 09:00:00,CZ6904,2000,波音787
2020-09-22 15:55:34,2020-09-26 13:30:00,CZ6921,2260,空客321
2020-09-22 15:55:56,2020-09-27 16:00:00,CA1291,1240,空客320
2020-09-22 15:55:56,2020-09-27 20:00:00,CA1295,1040,波音738
2020-09-22 15:55:56,2020-09-27 09:10:00,CA1901,1240,空客320
2020-09-22 15:55:56,2020-09-27 11:00:00,CA1253,1240,波音737
2020-09-22 15:55:56,2020-09-27 07:15:00,CA1293,1040,波音737
2020-09-22 15:55:56,2020-09-27 07:50:00,CA1275,1040,波音737
2020-09-22 15:55:56,2020-09-27 14:55:00,CZ6902,1240,波音787
2020-09-22 15:55:56,2020-09-27 19:30:00,CZ6910,1240,波音787
2020-09-22 15:55:56,2020-09-27 22:00:00,CZ6912,1240,波音738
2020-09-22 15:55:56,2020-09-27 12:05:00,CZ6908,1240,空客321
2020-09-22 15:55:56,2020-09-27 13:00:00,CZ6906,1240,波音738
2020-09-22 15:55:56,2020-09-27 07:40:00,CZ6931,1040,空客321
2020-09-22 15:55:56,2020-09-27 09:00:00,CZ6904,1240,波音787
2020-09-22 15:55:56,2020-09-27 13:30:00,CZ6921,1240,空客321
2020-09-22 15:56:17,2020-09-28 09:10:00,CA1901,1240,空客321
2020-09-22 15:56:17,2020-09-28 11:20:00,CA1253,1240,波音737
2020-09-22 15:56:17,2020-09-28 07:50:00,CA1275,1040,波音737
2020-09-22 15:56:17,2020-09-28 08:05:00,CA1477,1040,波音737
2020-09-22 15:56:17,2020-09-28 14:55:00,CZ6902,1240,波音787
2020-09-22 15:56:17,2020-09-28 19:30:00,CZ6910,1240,波音787
2020-09-22 15:56:17,2020-09-28 22:00:00,CZ6912,1240,波音738
2020-09-22 15:56:17,2020-09-28 12:05:00,CZ6908,1240,空客321
2020-09-22 15:56:17,2020-09-28 13:00:00,CZ6906,1240,波音738
2020-09-22 15:56:17,2020-09-28 07:40:00,CZ6931,1040,空客321
2020-09-22 15:56:17,2020-09-28 09:00:00,CZ6904,1240,波音787
2020-09-22 15:56:17,2020-09-28 13:30:00,CZ6921,1240,空客321
2020-09-22 15:56:40,2020-09-29 07:15:00,CA1293,1040,波音737
2020-09-22 15:56:40,2020-09-29 07:40:00,CZ6931,1240,空客321
2020-09-22 15:56:40,2020-09-29 08:05:00,CA1477,1240,波音737
2020-09-22 15:56:40,2020-09-29 09:00:00,CZ6904,1240,波音787
2020-09-22 15:56:40,2020-09-29 09:10:00,CA1901,1240,空客321
2020-09-22 15:56:40,2020-09-29 11:20:00,CA1253,1240,波音737
2020-09-22 15:56:40,2020-09-29 12:05:00,CZ6908,1240,空客321
2020-09-22 15:56:40,2020-09-29 13:00:00,CZ6906,1240,波音738
2020-09-22 15:56:40,2020-09-29 13:30:00,CZ6921,1240,空客321
2020-09-22 15:56:40,2020-09-29 14:55:00,CZ6902,1240,波音787
2020-09-22 15:56:40,2020-09-29 19:30:00,CZ6910,1240,波音787
2020-09-22 15:56:40,2020-09-29 20:00:00,CA1295,1240,波音737
2020-09-22 15:56:40,2020-09-29 22:00:00,CZ6912,870,波音738
2020-09-22 15:57:01,2020-09-30 16:00:00,CA1291,2790,波音738
2020-09-22 15:57:01,2020-09-30 09:10:00,CA1901,2260,空客321
2020-09-22 15:57:01,2020-09-30 11:20:00,CA1253,2630,波音737
2020-09-22 15:57:01,2020-09-30 07:15:00,CA1293,2000,波音737
2020-09-22 15:57:01,2020-09-30 07:50:00,CA1275,2260,波音737
2020-09-22 15:57:01,2020-09-30 14:55:00,CZ6902,2580,波音787
2020-09-22 15:57:01,2020-09-30 19:30:00,CZ6910,2230,波音787
2020-09-22 15:57:01,2020-09-30 22:00:00,CZ6912,2580,波音738
2020-09-22 15:57:01,2020-09-30 12:05:00,CZ6908,2580,空客320
2020-09-22 15:57:01,2020-09-30 13:00:00,CZ6906,2230,波音738
2020-09-22 15:57:01,2020-09-30 07:40:00,CZ6931,2230,空客321
2020-09-22 15:57:01,2020-09-30 09:00:00,CZ6904,2230,波音787
2020-09-22 15:57:01,2020-09-30 13:30:00,CZ6921,2230,空客321
2020-09-22 15:57:22,2020-10-01 07:15:00,CA1293,2030,波音737
2020-09-22 15:57:22,2020-10-01 07:40:00,CZ6931,2230,空客321
2020-09-22 15:57:22,2020-10-01 08:05:00,CA1477,2030,波音737
2020-09-22 15:57:22,2020-10-01 09:00:00,CZ6904,2230,波音787
2020-09-22 15:57:22,2020-10-01 09:10:00,CA1901,2030,空客321
2020-09-22 15:57:22,2020-10-01 11:20:00,CA1253,2030,空客321
2020-09-22 15:57:22,2020-10-01 12:05:00,CZ6908,2580,空客320
2020-09-22 15:57:22,2020-10-01 13:00:00,CZ6906,2230,波音738
2020-09-22 15:57:22,2020-10-01 13:30:00,CZ6921,2230,空客321
2020-09-22 15:57:22,2020-10-01 14:55:00,CZ6902,2230,波音787
2020-09-22 15:57:22,2020-10-01 16:00:00,CA1291,2260,波音737
2020-09-22 15:57:22,2020-10-01 19:30:00,CZ6910,2580,波音787
2020-09-22 15:57:22,2020-10-01 22:00:00,CZ6912,1240,波音738
2020-09-22 15:57:43,2020-10-02 07:40:00,CZ6931,1240,空客321
2020-09-22 15:57:43,2020-10-02 07:50:00,CA1275,2010,波音737
2020-09-22 15:57:43,2020-10-02 08:05:00,CA1477,1690,波音738
2020-09-22 15:57:43,2020-10-02 09:00:00,CZ6904,1240,波音787
2020-09-22 15:57:43,2020-10-02 09:10:00,CA1901,1690,空客321
2020-09-22 15:57:43,2020-10-02 11:20:00,CA1253,1690,波音737
2020-09-22 15:57:43,2020-10-02 12:05:00,CZ6908,1710,空客320
2020-09-22 15:57:43,2020-10-02 13:00:00,CZ6906,1240,波音738
2020-09-22 15:57:43,2020-10-02 13:30:00,CZ6921,1240,空客321
2020-09-22 15:57:43,2020-10-02 14:55:00,CZ6902,1240,波音787
2020-09-22 15:57:43,2020-10-02 16:00:00,CA1291,2010,空客321
2020-09-22 15:57:43,2020-10-02 19:30:00,CZ6910,1240,波音787
2020-09-22 15:57:43,2020-10-02 22:00:00,CZ6912,870,波音738
2020-09-22 16:07:54,2020-09-22 20:00:00,CA1295,2000,波音737
2020-09-22 16:07:54,2020-09-22 19:30:00,CZ6910,2000,波音787
2020-09-22 16:07:54,2020-09-22 22:00:00,CZ6912,2230,波音738
2020-09-22 16:08:15,2020-09-23 07:15:00,CA1293,1690,波音737
2020-09-22 16:08:15,2020-09-23 07:40:00,CZ6931,1690,空客321
2020-09-22 16:08:15,2020-09-23 07:50:00,CA1275,1690,波音737
2020-09-22 16:08:15,2020-09-23 09:00:00,CZ6904,2000,波音787
2020-09-22 16:08:15,2020-09-23 09:10:00,CA1901,2000,空客320
2020-09-22 16:08:15,2020-09-23 11:20:00,CA1253,2260,波音738
2020-09-22 16:08:15,2020-09-23 12:05:00,CZ6908,2260,空客321
2020-09-22 16:08:15,2020-09-23 13:00:00,CZ6906,2260,波音738
2020-09-22 16:08:15,2020-09-23 13:30:00,CZ6921,2260,空客320
2020-09-22 16:08:15,2020-09-23 14:55:00,CZ6902,2260,波音787
2020-09-22 16:08:15,2020-09-23 16:00:00,CA1291,2260,波音738
2020-09-22 16:08:15,2020-09-23 19:30:00,CZ6910,2000,波音787
2020-09-22 16:08:15,2020-09-23 22:00:00,CZ6912,1690,波音738
2020-09-22 16:08:36,2020-09-24 16:00:00,CA1291,2260,波音737
2020-09-22 16:08:36,2020-09-24 09:10:00,CA1901,2000,空客320
2020-09-22 16:08:36,2020-09-24 11:20:00,CA1253,2260,波音738
2020-09-22 16:08:36,2020-09-24 07:15:00,CA1293,1690,波音737
2020-09-22 16:08:36,2020-09-24 08:05:00,CA1477,1690,波音738
2020-09-22 16:08:36,2020-09-24 13:30:00,CZ6921,2260,空客320
2020-09-22 16:08:36,2020-09-24 14:55:00,CZ6902,2260,波音787
2020-09-22 16:08:36,2020-09-24 19:30:00,CZ6910,2000,波音787
2020-09-22 16:08:36,2020-09-24 22:00:00,CZ6912,1690,波音738
2020-09-22 16:08:36,2020-09-24 12:05:00,CZ6908,2260,空客321
2020-09-22 16:08:36,2020-09-24 13:00:00,CZ6906,2260,波音738
2020-09-22 16:08:36,2020-09-24 07:40:00,CZ6931,1690,空客321
2020-09-22 16:08:36,2020-09-24 09:00:00,CZ6904,2000,波音787
2020-09-22 16:08:57,2020-09-25 14:55:00,CZ6902,2260,波音787
2020-09-22 16:08:57,2020-09-25 19:30:00,CZ6910,2000,波音787
2020-09-22 16:08:57,2020-09-25 22:00:00,CZ6912,1690,波音738
2020-09-22 16:08:57,2020-09-25 12:05:00,CZ6908,2260,空客321
2020-09-22 16:08:57,2020-09-25 13:00:00,CZ6906,2260,波音738
2020-09-22 16:08:57,2020-09-25 07:40:00,CZ6931,1690,空客320
2020-09-22 16:08:57,2020-09-25 09:00:00,CZ6904,2000,波音787
2020-09-22 16:08:57,2020-09-25 13:30:00,CZ6921,2260,空客321
2020-09-22 16:08:57,2020-09-25 16:00:00,CA1291,2260,波音738
2020-09-22 16:08:57,2020-09-25 09:10:00,CA1901,2000,空客320
2020-09-22 16:08:57,2020-09-25 11:20:00,CA1253,2260,波音737
2020-09-22 16:08:57,2020-09-25 07:50:00,CA1275,1690,波音737
2020-09-22 16:08:57,2020-09-25 08:05:00,CA1477,1690,波音738
2020-09-22 16:09:19,2020-09-26 16:00:00,CA1291,2260,波音737
2020-09-22 16:09:19,2020-09-26 20:00:00,CA1295,2000,波音737
2020-09-22 16:09:19,2020-09-26 09:10:00,CA1901,2000,空客320
2020-09-22 16:09:19,2020-09-26 11:20:00,CA1253,2260,波音737
2020-09-22 16:09:19,2020-09-26 07:15:00,CA1293,1690,波音737
2020-09-22 16:09:19,2020-09-26 08:05:00,CA1477,1690,波音737
2020-09-22 16:09:19,2020-09-26 14:55:00,CZ6902,2260,波音787
2020-09-22 16:09:19,2020-09-26 19:30:00,CZ6910,2000,波音787
2020-09-22 16:09:19,2020-09-26 22:00:00,CZ6912,1690,波音738
2020-09-22 16:09:19,2020-09-26 12:05:00,CZ6908,2260,空客321
2020-09-22 16:09:19,2020-09-26 13:00:00,CZ6906,2260,波音738
2020-09-22 16:09:19,2020-09-26 07:40:00,CZ6931,1690,空客321
2020-09-22 16:09:19,2020-09-26 09:00:00,CZ6904,2000,波音787
